year,n,mean,ci_lo,ci_hi,metric,variant
1983,112,0.4695287777251212,0.4217080272153754,0.5213625004432471,acoustic_mood_happy,weighted_complete_case
1984,101,0.5496236305270491,0.4986792510167666,0.6040735445561658,acoustic_mood_happy,weighted_complete_case
1985,123,0.5179256219474981,0.46870929968311786,0.5677812834521822,acoustic_mood_happy,weighted_complete_case
1986,118,0.5049098174948775,0.45276366571732657,0.5531244076724366,acoustic_mood_happy,weighted_complete_case
1987,106,0.5610775196557659,0.5092171355042822,0.6144957522910216,acoustic_mood_happy,weighted_complete_case
1988,109,0.49551409785586537,0.44066043493370116,0.5466075997689823,acoustic_mood_happy,weighted_complete_case
1989,108,0.49404482136977373,0.4472407829935275,0.5440776041322275,acoustic_mood_happy,weighted_complete_case
1990,121,0.47270102478805875,0.4270825960160507,0.5177430202854878,acoustic_mood_happy,weighted_complete_case
1991,99,0.4574650772026864,0.39682821413360286,0.5133861387632768,acoustic_mood_happy,weighted_complete_case
1992,118,0.41514225086644846,0.3652300773720045,0.4710174822959409,acoustic_mood_happy,weighted_complete_case
1993,116,0.43066917915575376,0.38583357549831127,0.477753312775008,acoustic_mood_happy,weighted_complete_case
1994,114,0.45879211794054103,0.40753998000237784,0.5095679686874311,acoustic_mood_happy,weighted_complete_case
1995,121,0.40673158551170235,0.354969280720906,0.4633150298039009,acoustic_mood_happy,weighted_complete_case
1996,115,0.3720817268592031,0.31991041693183775,0.4279587873268156,acoustic_mood_happy,weighted_complete_case
1997,98,0.4365319635474702,0.37171292096055913,0.4957443208706384,acoustic_mood_happy,weighted_complete_case
1998,121,0.367187961145676,0.31281331498447545,0.43128253125228,acoustic_mood_happy,weighted_complete_case
1999,118,0.43855561099039453,0.3906620495944274,0.4874475995113483,acoustic_mood_happy,weighted_complete_case
2000,115,0.44166798985571004,0.38463699342302604,0.4995629685438847,acoustic_mood_happy,weighted_complete_case
2001,104,0.42641509641778835,0.3631441388215966,0.49066895978730174,acoustic_mood_happy,weighted_complete_case
2002,115,0.4613696538444634,0.4047643886820174,0.5160947256814747,acoustic_mood_happy,weighted_complete_case
2003,132,0.37179905387464474,0.32309931599744146,0.42088098000040797,acoustic_mood_happy,weighted_complete_case
2004,122,0.38878741250400406,0.3381656192706548,0.44015958752864387,acoustic_mood_happy,weighted_complete_case
2005,119,0.42155895465848797,0.36576882823200474,0.47497296224223656,acoustic_mood_happy,weighted_complete_case
2006,129,0.4443491853235573,0.3985502133163106,0.48791052876055185,acoustic_mood_happy,weighted_complete_case
2007,122,0.39294704027209404,0.3407459087623561,0.44062799153971516,acoustic_mood_happy,weighted_complete_case
2008,121,0.5256541634869676,0.46287778114884703,0.5861096782903978,acoustic_mood_happy,weighted_complete_case
2009,123,0.48422148465955156,0.43019295894998744,0.5374652461557476,acoustic_mood_happy,weighted_complete_case
2010,111,0.4680791096484233,0.4129255637496474,0.5246517266061979,acoustic_mood_happy,weighted_complete_case
2011,121,0.461400992686734,0.4043592293026689,0.5192298770510269,acoustic_mood_happy,weighted_complete_case
2012,125,0.48730376421334737,0.42351635047490316,0.5504628427342433,acoustic_mood_happy,weighted_complete_case
2013,111,0.40992228187260904,0.34540584501773003,0.4747035862643952,acoustic_mood_happy,weighted_complete_case
2014,118,0.41780200630606557,0.3583584426617675,0.4755348078091723,acoustic_mood_happy,weighted_complete_case
2015,103,0.37811101382687723,0.3259909415017549,0.43263761264586514,acoustic_mood_happy,weighted_complete_case
2016,115,0.35111684415737776,0.30299611728915277,0.400964497859698,acoustic_mood_happy,weighted_complete_case
2017,114,0.37317267862518677,0.323652034370439,0.427598318602293,acoustic_mood_happy,weighted_complete_case
2018,101,0.3152457484032976,0.2636534103642694,0.36837567123476833,acoustic_mood_happy,weighted_complete_case
2019,105,0.3306191434760639,0.27675410693383745,0.39174600034901264,acoustic_mood_happy,weighted_complete_case
2020,100,0.381635386418173,0.32852207503021574,0.4355985836029855,acoustic_mood_happy,weighted_complete_case
2021,108,0.32276438861211054,0.2639816010268895,0.3854068664154364,acoustic_mood_happy,weighted_complete_case
2022,45,0.4063309974338718,0.30396927612425173,0.5084835092922452,acoustic_mood_happy,weighted_complete_case
2023,8,0.19938660178328105,0.14664642130687527,0.31409189976854907,acoustic_mood_happy,weighted_complete_case
1958,88,0.6133261391554216,0.5538444346980984,0.6728260984262682,acoustic_mood_happy,unweighted_complete_case
1959,84,0.6229309547647988,0.5667712945923188,0.6753751108101165,acoustic_mood_happy,unweighted_complete_case
1960,89,0.6492071220117822,0.5917330513530732,0.7121230785061449,acoustic_mood_happy,unweighted_complete_case
1961,95,0.6713581891441068,0.6144785000712848,0.7208221438673658,acoustic_mood_happy,unweighted_complete_case
1962,90,0.6426174687842912,0.5837433772348092,0.7012727475404451,acoustic_mood_happy,unweighted_complete_case
1963,88,0.6525175185366091,0.5912527580533601,0.7105073722989108,acoustic_mood_happy,unweighted_complete_case
1964,94,0.673078730286315,0.6193396665973924,0.7245789014080466,acoustic_mood_happy,unweighted_complete_case
1965,97,0.6005313831199247,0.5392954253341826,0.6546960142935534,acoustic_mood_happy,unweighted_complete_case
1966,91,0.6215934679116767,0.5589239321992475,0.6806883180319362,acoustic_mood_happy,unweighted_complete_case
1967,82,0.6018280646161903,0.5422139575470769,0.6618789203118658,acoustic_mood_happy,unweighted_complete_case
1968,97,0.6198454318645001,0.5668390173779452,0.6797430255731053,acoustic_mood_happy,unweighted_complete_case
1969,98,0.5658341757667897,0.5136643880805155,0.6182945116914766,acoustic_mood_happy,unweighted_complete_case
1970,113,0.5368144215966606,0.4838126558534045,0.5852434764344375,acoustic_mood_happy,unweighted_complete_case
1971,103,0.5727544303406038,0.5158633492231998,0.6240581769751511,acoustic_mood_happy,unweighted_complete_case
1972,111,0.5253361588772067,0.47522608185661885,0.5790735379716689,acoustic_mood_happy,unweighted_complete_case
1973,96,0.4858701884222782,0.43222443159683915,0.5384268296989697,acoustic_mood_happy,unweighted_complete_case
1974,94,0.5385136496677708,0.48579708192908583,0.5905745269255038,acoustic_mood_happy,unweighted_complete_case
1975,91,0.5071039599274352,0.44889717783916183,0.5680515152284323,acoustic_mood_happy,unweighted_complete_case
1976,109,0.4923292057708395,0.44491592469123775,0.5370901486639867,acoustic_mood_happy,unweighted_complete_case
1977,110,0.5001826673301861,0.4526196827414591,0.5458417962854125,acoustic_mood_happy,unweighted_complete_case
1978,109,0.489521479905793,0.44577100002411907,0.5345858323584418,acoustic_mood_happy,unweighted_complete_case
1979,117,0.5016454888714128,0.460898039541656,0.5460329616314292,acoustic_mood_happy,unweighted_complete_case
1980,108,0.5280494147360419,0.48221278864879863,0.5727394220765409,acoustic_mood_happy,unweighted_complete_case
1981,112,0.48498535583245644,0.43801589367105803,0.5291787613109029,acoustic_mood_happy,unweighted_complete_case
1982,106,0.5200382530478131,0.4678303017016794,0.5728714676679446,acoustic_mood_happy,unweighted_complete_case
1983,112,0.4798398444961223,0.42354541144866503,0.5303676360552834,acoustic_mood_happy,unweighted_complete_case
1984,101,0.5469083264037692,0.5003988961598274,0.5952236578394954,acoustic_mood_happy,unweighted_complete_case
1985,123,0.5143392091177983,0.4679773575044044,0.5571279039273686,acoustic_mood_happy,unweighted_complete_case
1986,118,0.5114057227826713,0.4628896765438152,0.5541024388456732,acoustic_mood_happy,unweighted_complete_case
1987,106,0.5581162391265311,0.5010825191817065,0.6121028935923063,acoustic_mood_happy,unweighted_complete_case
1988,109,0.49775164534520844,0.44741764850938953,0.5508417400628587,acoustic_mood_happy,unweighted_complete_case
1989,108,0.4990401603018018,0.44889101286748606,0.5480698296602526,acoustic_mood_happy,unweighted_complete_case
1990,121,0.4864358546304693,0.4436927891865492,0.5343467267281911,acoustic_mood_happy,unweighted_complete_case
1991,99,0.4617009809513546,0.4104981736345756,0.5135577554820484,acoustic_mood_happy,unweighted_complete_case
1992,118,0.41091264797356153,0.36602542268454097,0.45833120350644185,acoustic_mood_happy,unweighted_complete_case
1993,116,0.42642628849718683,0.38541945470407085,0.468603438824246,acoustic_mood_happy,unweighted_complete_case
1994,114,0.43256323638968763,0.3884586757633094,0.47857566646641103,acoustic_mood_happy,unweighted_complete_case
1995,121,0.3892151157889523,0.3483578053222206,0.4333613409364548,acoustic_mood_happy,unweighted_complete_case
1996,115,0.35248355687819766,0.30508660249911607,0.39418984275188235,acoustic_mood_happy,unweighted_complete_case
1997,98,0.4022191496022167,0.35214386026503247,0.45536486609551013,acoustic_mood_happy,unweighted_complete_case
1998,121,0.3633682119259664,0.31625023485570597,0.4093355182914298,acoustic_mood_happy,unweighted_complete_case
1999,118,0.4533228872785728,0.4067340907873554,0.49599253087797307,acoustic_mood_happy,unweighted_complete_case
2000,115,0.45340304274271914,0.40579374127332246,0.5041555249132311,acoustic_mood_happy,unweighted_complete_case
2001,104,0.44477025826031674,0.39129165798233284,0.5019179329231885,acoustic_mood_happy,unweighted_complete_case
2002,115,0.4479249646603333,0.39451857828203374,0.4958738339243596,acoustic_mood_happy,unweighted_complete_case
2003,132,0.38033959312141685,0.33594775740361066,0.42344223484257737,acoustic_mood_happy,unweighted_complete_case
2004,122,0.41497820356218645,0.36879272568113847,0.4634234064279552,acoustic_mood_happy,unweighted_complete_case
2005,119,0.4260070978916591,0.3776453504581385,0.4774342385889521,acoustic_mood_happy,unweighted_complete_case
2006,129,0.4554337781388354,0.4098090708620458,0.49548080108146614,acoustic_mood_happy,unweighted_complete_case
2007,122,0.43437676166840755,0.3852407327217756,0.4785864710271618,acoustic_mood_happy,unweighted_complete_case
2008,121,0.5210144312298004,0.4714654343803849,0.5695643673119507,acoustic_mood_happy,unweighted_complete_case
2009,123,0.5160955301869036,0.4715381659288351,0.5592308790509816,acoustic_mood_happy,unweighted_complete_case
2010,111,0.4928016771336288,0.4495005104422886,0.5309946414133265,acoustic_mood_happy,unweighted_complete_case
2011,121,0.4806563333369685,0.43099521008101693,0.528051520189409,acoustic_mood_happy,unweighted_complete_case
2012,125,0.5032673263102722,0.45951961432396854,0.5504387492176066,acoustic_mood_happy,unweighted_complete_case
2013,111,0.43666026574300176,0.38593741497545997,0.49119514223869615,acoustic_mood_happy,unweighted_complete_case
2014,118,0.43774439776065627,0.3860908348383884,0.4900763173676646,acoustic_mood_happy,unweighted_complete_case
2015,103,0.3791543286275856,0.3384844940614979,0.42456474459677473,acoustic_mood_happy,unweighted_complete_case
2016,115,0.3867034733942925,0.33808760124215986,0.43539950720511367,acoustic_mood_happy,unweighted_complete_case
2017,114,0.378728231272208,0.33341903121126193,0.42766116394342873,acoustic_mood_happy,unweighted_complete_case
2018,101,0.3413282197595292,0.29486971548425767,0.39032106114419834,acoustic_mood_happy,unweighted_complete_case
2019,105,0.3669017384804471,0.32276556700201,0.41302181882961253,acoustic_mood_happy,unweighted_complete_case
2020,100,0.37320432385286556,0.32483300846036856,0.42184197303825854,acoustic_mood_happy,unweighted_complete_case
2021,108,0.32301243932708323,0.2767815027613897,0.36963123472023723,acoustic_mood_happy,unweighted_complete_case
2022,45,0.37432268489568554,0.2952475864450902,0.4456590385771713,acoustic_mood_happy,unweighted_complete_case
2023,8,0.2531127352267625,0.1470182841877847,0.3786592120305,acoustic_mood_happy,unweighted_complete_case
1958,119,0.5009525536177679,0.44065040134492894,0.5580734126160475,acoustic_mood_sad,weighted_all
1959,97,0.5147422454537235,0.46431742146723415,0.5646520548905365,acoustic_mood_sad,weighted_all
1960,106,0.5194124294221996,0.4715884311672638,0.5692154607050495,acoustic_mood_sad,weighted_all
1961,110,0.5233999628076152,0.4717847633871957,0.5735487353221345,acoustic_mood_sad,weighted_all
1962,106,0.5110053995005969,0.46052522438457827,0.5622442974088998,acoustic_mood_sad,weighted_all
1963,99,0.46543473888917875,0.4144845218130214,0.5156030290918647,acoustic_mood_sad,weighted_all
1964,100,0.40645648456746925,0.35896266985002706,0.45815993364304586,acoustic_mood_sad,weighted_all
1965,106,0.36800371705682133,0.32123518674612916,0.41169181377671693,acoustic_mood_sad,weighted_all
1966,99,0.3852396303669567,0.34191387672853857,0.4320449327684013,acoustic_mood_sad,weighted_all
1967,87,0.38903490284890324,0.34634808835064906,0.43195838526303987,acoustic_mood_sad,weighted_all
1968,105,0.3995268936186117,0.3551828885386434,0.44125071394225013,acoustic_mood_sad,weighted_all
1969,109,0.38293020367997616,0.34853462280219477,0.42007021320118704,acoustic_mood_sad,weighted_all
1970,119,0.3704281596134955,0.33375304410483386,0.4076274127599458,acoustic_mood_sad,weighted_all
1971,112,0.458198590218223,0.4147482909359759,0.5018372226579114,acoustic_mood_sad,weighted_all
1972,117,0.4501748202753135,0.4112136386302075,0.4889353156596707,acoustic_mood_sad,weighted_all
1973,101,0.4799455208432297,0.4339561776237757,0.5260530065276817,acoustic_mood_sad,weighted_all
1974,100,0.40363013407757403,0.3629196459668159,0.44772164078819393,acoustic_mood_sad,weighted_all
1975,97,0.45308931026482824,0.4091975602491414,0.4968688715997546,acoustic_mood_sad,weighted_all
1976,112,0.4395661877969302,0.39579885356479183,0.4828745549150857,acoustic_mood_sad,weighted_all
1977,118,0.4204020728165678,0.37548890115317524,0.4692560093701315,acoustic_mood_sad,weighted_all
1978,114,0.4034225552398078,0.36501843258219846,0.4433133333011956,acoustic_mood_sad,weighted_all
1979,122,0.40869790530191025,0.37266089347564796,0.44857145986174046,acoustic_mood_sad,weighted_all
1980,113,0.4045700724916824,0.36583233348400357,0.44548442791465986,acoustic_mood_sad,weighted_all
1981,116,0.4328194268423926,0.3964348823637865,0.46989685966636624,acoustic_mood_sad,weighted_all
1982,112,0.3746962842157179,0.3381942082532372,0.4154527468716494,acoustic_mood_sad,weighted_all
1983,116,0.3397057101403396,0.30764994558310016,0.3741098314887233,acoustic_mood_sad,weighted_all
1984,105,0.3111364130593345,0.27456282411590033,0.3452737123162165,acoustic_mood_sad,weighted_all
1985,125,0.3162395682692047,0.28458421506485565,0.3478643161160093,acoustic_mood_sad,weighted_all
1986,121,0.34085612249018654,0.3007152535264034,0.37636653552076943,acoustic_mood_sad,weighted_all
1987,108,0.2733346856108036,0.24274455714134696,0.3042723087998227,acoustic_mood_sad,weighted_all
1988,112,0.30928251364926385,0.27421320233239904,0.35171622758023313,acoustic_mood_sad,weighted_all
1989,109,0.29684267670231207,0.2633148496294593,0.3316578251256372,acoustic_mood_sad,weighted_all
1990,126,0.3232174589213421,0.28513159580605457,0.3613395574510623,acoustic_mood_sad,weighted_all
1991,103,0.3234891037997629,0.28405020319923036,0.36299932307941446,acoustic_mood_sad,weighted_all
1992,121,0.3183951191918892,0.2804921999724747,0.3557832226322632,acoustic_mood_sad,weighted_all
1993,118,0.37030584039849784,0.33044556351021104,0.41179150401326087,acoustic_mood_sad,weighted_all
1994,116,0.3920126287385315,0.34453806306662854,0.44012873501686345,acoustic_mood_sad,weighted_all
1995,123,0.3938823167364726,0.35318183854899216,0.4314007529110925,acoustic_mood_sad,weighted_all
1996,118,0.4355041825467345,0.3966036472844616,0.4765071759716149,acoustic_mood_sad,weighted_all
1997,101,0.39397363165189,0.3529585691150656,0.4341229939753372,acoustic_mood_sad,weighted_all
1998,124,0.3961796963485374,0.3547937985430888,0.43827620068690937,acoustic_mood_sad,weighted_all
1999,122,0.3671945126656623,0.33159580216307694,0.4051980773919179,acoustic_mood_sad,weighted_all
2000,116,0.3812540306806641,0.33893331016850076,0.4222763802952308,acoustic_mood_sad,weighted_all
2001,110,0.4089153158170475,0.36550310652540885,0.45926048308187034,acoustic_mood_sad,weighted_all
2002,118,0.36846572430275804,0.3311406916930026,0.40952045431940964,acoustic_mood_sad,weighted_all
2003,136,0.3262050837094373,0.28954973106592896,0.3618272884180661,acoustic_mood_sad,weighted_all
2004,122,0.3557897180503842,0.3150426254537284,0.3952130606146094,acoustic_mood_sad,weighted_all
2005,122,0.3028298914763839,0.2652423494133399,0.33934605827737574,acoustic_mood_sad,weighted_all
2006,129,0.3224508066826871,0.2852520138310267,0.36255126359326323,acoustic_mood_sad,weighted_all
2007,125,0.3264626783183962,0.2858334167879025,0.372439408678278,acoustic_mood_sad,weighted_all
2008,123,0.29789431223032603,0.2651570293902149,0.3339075767217329,acoustic_mood_sad,weighted_all
2009,123,0.3050081650208254,0.26157027912049463,0.35260037464966965,acoustic_mood_sad,weighted_all
2010,114,0.29633676637651574,0.263297482971632,0.33029548703905465,acoustic_mood_sad,weighted_all
2011,122,0.32426276106816015,0.286145203228458,0.3628555685546042,acoustic_mood_sad,weighted_all
2012,125,0.3257926981831797,0.2798818803049173,0.3704201840114177,acoustic_mood_sad,weighted_all
2013,114,0.34928021344046734,0.2903588231463124,0.4059275769469084,acoustic_mood_sad,weighted_all
2014,121,0.3147365088281194,0.27303071525396444,0.362483609376539,acoustic_mood_sad,weighted_all
2015,105,0.37868964646873526,0.3327113882165639,0.4221839869395481,acoustic_mood_sad,weighted_all
2016,115,0.3600501900046288,0.3253775008308414,0.3999076611916639,acoustic_mood_sad,weighted_all
2017,114,0.38274791984271533,0.33666307133667034,0.4288671975227744,acoustic_mood_sad,weighted_all
2018,104,0.39062052944833253,0.3508195812940065,0.4290041005685699,acoustic_mood_sad,weighted_all
2019,107,0.39881841053154254,0.35020489000765065,0.4488565821872502,acoustic_mood_sad,weighted_all
2020,101,0.37779450628060185,0.32355101948429255,0.4383688171332736,acoustic_mood_sad,weighted_all
2021,112,0.4166027741310002,0.3643691921043857,0.4743855925130944,acoustic_mood_sad,weighted_all
2022,47,0.43188318844773954,0.3499517061312223,0.5103182984506974,acoustic_mood_sad,weighted_all
2023,9,0.511050497262529,0.29394335606935695,0.6418694933255338,acoustic_mood_sad,weighted_all
1958,119,0.499532820735179,0.4527770464410447,0.5434147657027996,acoustic_mood_sad,unweighted_all
1959,97,0.5195923892339568,0.4665416491745978,0.5694294926624267,acoustic_mood_sad,unweighted_all
1960,106,0.5180292269390283,0.4684359972663904,0.5653829669632354,acoustic_mood_sad,unweighted_all
1961,110,0.5196233415807319,0.46849566640335655,0.5676561821455594,acoustic_mood_sad,unweighted_all
1962,106,0.5115514507271018,0.4605141238941617,0.5567471605321113,acoustic_mood_sad,unweighted_all
1963,99,0.47029869901862525,0.42251554763491467,0.5170718292573615,acoustic_mood_sad,unweighted_all
1964,100,0.4180561292544161,0.36922544801516627,0.4670931840241402,acoustic_mood_sad,unweighted_all
1965,106,0.3717017344216887,0.3281732991794449,0.4193250765892606,acoustic_mood_sad,unweighted_all
1966,99,0.3828078183636797,0.34150334666147114,0.42398064255500717,acoustic_mood_sad,unweighted_all
1967,87,0.3924818216212931,0.3515331969521449,0.4395008171362416,acoustic_mood_sad,unweighted_all
1968,105,0.3982755671299857,0.3546658864847919,0.43770101869392924,acoustic_mood_sad,unweighted_all
1969,109,0.3865939079861028,0.3492437394058323,0.42412114547256247,acoustic_mood_sad,unweighted_all
1970,119,0.36850074281089745,0.33214261098645137,0.40685058408693237,acoustic_mood_sad,unweighted_all
1971,112,0.4507529285204831,0.41097098955656397,0.49435769131946644,acoustic_mood_sad,unweighted_all
1972,117,0.44832146976492737,0.4086415623067727,0.48744452075441536,acoustic_mood_sad,unweighted_all
1973,101,0.4805398734267901,0.4381189580315292,0.5252621420907904,acoustic_mood_sad,unweighted_all
1974,100,0.40226565640421297,0.36411805911735634,0.44204450983186794,acoustic_mood_sad,unweighted_all
1975,97,0.45274421442105156,0.4140063904187162,0.49484807272280723,acoustic_mood_sad,unweighted_all
1976,112,0.4324879915719375,0.3866342785875974,0.4724488901830509,acoustic_mood_sad,unweighted_all
1977,118,0.3973847359292525,0.3593674771219338,0.4402523473488792,acoustic_mood_sad,unweighted_all
1978,114,0.4089985622191535,0.36576031727161024,0.4506896544158455,acoustic_mood_sad,unweighted_all
1979,122,0.4049852822036885,0.36802992487750275,0.44138031482816004,acoustic_mood_sad,unweighted_all
1980,113,0.3971519429830177,0.3577816695440325,0.4367603719815726,acoustic_mood_sad,unweighted_all
1981,116,0.43424203763878694,0.39814996101800926,0.47029291347454566,acoustic_mood_sad,unweighted_all
1982,112,0.37175648998738126,0.33609747109837457,0.4105708710533732,acoustic_mood_sad,unweighted_all
1983,116,0.34867863888560774,0.31340616161588897,0.38655651010575814,acoustic_mood_sad,unweighted_all
1984,105,0.3014323731263381,0.26874892829694474,0.33722018500442436,acoustic_mood_sad,unweighted_all
1985,125,0.31064695592226876,0.2781986721057558,0.3415568764970335,acoustic_mood_sad,unweighted_all
1986,121,0.33642273393175204,0.3052266280151412,0.371207984749321,acoustic_mood_sad,unweighted_all
1987,108,0.2739435093200861,0.24434470530959634,0.3058133893783904,acoustic_mood_sad,unweighted_all
1988,112,0.30603213658161693,0.2707765143589073,0.3435873976950766,acoustic_mood_sad,unweighted_all
1989,109,0.29390369960610824,0.2563828317175357,0.3317507006987915,acoustic_mood_sad,unweighted_all
1990,126,0.31549694643372933,0.28408681988380546,0.34752986652644074,acoustic_mood_sad,unweighted_all
1991,103,0.32430402648826995,0.2868880853409584,0.360997005731119,acoustic_mood_sad,unweighted_all
1992,121,0.3090849255850678,0.2772675714802146,0.34257577691022795,acoustic_mood_sad,unweighted_all
1993,118,0.36893638706433984,0.3364798024375358,0.4047840398270477,acoustic_mood_sad,unweighted_all
1994,116,0.3751526523766983,0.3381358087512872,0.41107110159222543,acoustic_mood_sad,unweighted_all
1995,123,0.3782239037497748,0.34405610813511367,0.4133019147281558,acoustic_mood_sad,unweighted_all
1996,118,0.4156002920689136,0.3824616726992867,0.44820699370068573,acoustic_mood_sad,unweighted_all
1997,101,0.3753996738186842,0.3391629627057727,0.41214412389475324,acoustic_mood_sad,unweighted_all
1998,124,0.41593408674721377,0.3804392093491594,0.4517624654251245,acoustic_mood_sad,unweighted_all
1999,122,0.3764992594780172,0.3430890329701459,0.41404820072054255,acoustic_mood_sad,unweighted_all
2000,116,0.4084827366509983,0.37148751296699795,0.44512182337896056,acoustic_mood_sad,unweighted_all
2001,110,0.39925256442619084,0.36363279970448736,0.4363713738331091,acoustic_mood_sad,unweighted_all
2002,118,0.36292007491305583,0.3265321228668828,0.40041562367379696,acoustic_mood_sad,unweighted_all
2003,136,0.34018975327831835,0.3076581189159165,0.3728545513859873,acoustic_mood_sad,unweighted_all
2004,122,0.3636863609684131,0.32875685000744265,0.3997422455626578,acoustic_mood_sad,unweighted_all
2005,122,0.33666308199775735,0.29759872082743183,0.37534518513188214,acoustic_mood_sad,unweighted_all
2006,129,0.3251912329100333,0.2936427273503764,0.3569002989426568,acoustic_mood_sad,unweighted_all
2007,125,0.3198475636243863,0.28662501028403353,0.3517781003892365,acoustic_mood_sad,unweighted_all
2008,123,0.30765123301888864,0.27813706464870736,0.3358651143702852,acoustic_mood_sad,unweighted_all
2009,123,0.29521116793032603,0.2639986552843239,0.3269369047589258,acoustic_mood_sad,unweighted_all
2010,114,0.3067867937089026,0.27504106138767925,0.33811256647957255,acoustic_mood_sad,unweighted_all
2011,122,0.3264079688910926,0.29096070807429225,0.3599673981725413,acoustic_mood_sad,unweighted_all
2012,125,0.31373546311263356,0.2832219268255498,0.34675787715768824,acoustic_mood_sad,unweighted_all
2013,114,0.3224930660472035,0.28395060651704096,0.3614798783626533,acoustic_mood_sad,unweighted_all
2014,121,0.31560966160057846,0.28677373456127425,0.3442709437571809,acoustic_mood_sad,unweighted_all
2015,105,0.3693635761737514,0.33075819820162794,0.4092629208433416,acoustic_mood_sad,unweighted_all
2016,115,0.3566281097738278,0.32373425266499095,0.39448607349363407,acoustic_mood_sad,unweighted_all
2017,114,0.37609663697191315,0.3406298849781118,0.41080036024530897,acoustic_mood_sad,unweighted_all
2018,104,0.3872193817335846,0.3511440672392369,0.4250980522948752,acoustic_mood_sad,unweighted_all
2019,107,0.3815160559089869,0.34717817196503603,0.42016804140560915,acoustic_mood_sad,unweighted_all
2020,101,0.3782838789912219,0.3362994837814268,0.4218769969999869,acoustic_mood_sad,unweighted_all
2021,112,0.40426513113617857,0.3679089753124466,0.44072795783871427,acoustic_mood_sad,unweighted_all
2022,47,0.4163697896168724,0.3545759779103952,0.4809624204848053,acoustic_mood_sad,unweighted_all
2023,9,0.41466108544,0.2691106492860694,0.5605925518191638,acoustic_mood_sad,unweighted_all
1958,88,0.5155341816412107,0.4460491399707301,0.5851340985491039,acoustic_mood_sad,weighted_complete_case
1959,84,0.530853971650096,0.47897620559065107,0.5880141768553846,acoustic_mood_sad,weighted_complete_case
1960,89,0.5130503885275983,0.45830312073549373,0.5734932978463785,acoustic_mood_sad,weighted_complete_case
1961,95,0.5319185788343289,0.4767385678439764,0.5855099818860684,acoustic_mood_sad,weighted_complete_case
1962,90,0.5214225672723676,0.46719193820484506,0.5783491822091957,acoustic_mood_sad,weighted_complete_case
1963,88,0.4607835393722158,0.40427487785181015,0.5111353782397688,acoustic_mood_sad,weighted_complete_case
1964,94,0.4044934456196646,0.3506526572609468,0.45941563941748553,acoustic_mood_sad,weighted_complete_case
1965,97,0.36899362449237827,0.325782038656104,0.4196342585304979,acoustic_mood_sad,weighted_complete_case
1966,91,0.3905278213770176,0.34283541613019386,0.43600756984431316,acoustic_mood_sad,weighted_complete_case
1967,82,0.3932266441687821,0.3468994353782715,0.44027080071492003,acoustic_mood_sad,weighted_complete_case
1968,97,0.39055612990324823,0.3518718607358193,0.43256207448295914,acoustic_mood_sad,weighted_complete_case
1969,98,0.3744871083296257,0.3378381505160827,0.4106649025416952,acoustic_mood_sad,weighted_complete_case
1970,113,0.37375764142399753,0.33569422812184957,0.40874566080404373,acoustic_mood_sad,weighted_complete_case
1971,103,0.4484323717395234,0.4034759392081922,0.49308185346600725,acoustic_mood_sad,weighted_complete_case
1972,111,0.44537191175783236,0.4027219603320184,0.48805702453501704,acoustic_mood_sad,weighted_complete_case
1973,96,0.4735977391203957,0.43137238475155154,0.5212450680706405,acoustic_mood_sad,weighted_complete_case
1974,94,0.4009616810502857,0.3563184189387299,0.44702174189437616,acoustic_mood_sad,weighted_complete_case
1975,91,0.44942352028795424,0.40162549939670533,0.4945379114695711,acoustic_mood_sad,weighted_complete_case
1976,109,0.4358851216964259,0.38980753896950004,0.4814925967915153,acoustic_mood_sad,weighted_complete_case
1977,110,0.42557686867118305,0.3755867012708937,0.47361887903051325,acoustic_mood_sad,weighted_complete_case
1978,109,0.40829842320382526,0.36904709079439557,0.4489268828695155,acoustic_mood_sad,weighted_complete_case
1979,117,0.41259063880705715,0.37130379828936083,0.45020286596234016,acoustic_mood_sad,weighted_complete_case
1980,108,0.4066767584688975,0.3645860153685304,0.44642839769080334,acoustic_mood_sad,weighted_complete_case
1981,112,0.4387033520442485,0.40276827884266225,0.4725735351527314,acoustic_mood_sad,weighted_complete_case
1982,106,0.38029194672281624,0.34076841660566504,0.417491030307571,acoustic_mood_sad,weighted_complete_case
1983,112,0.3414058488875423,0.30762757656615,0.3758042791670635,acoustic_mood_sad,weighted_complete_case
1984,101,0.30169824902114156,0.26870222750914824,0.33515362807974647,acoustic_mood_sad,weighted_complete_case
1985,123,0.31875422705694406,0.28628943886834063,0.35016825648776506,acoustic_mood_sad,weighted_complete_case
1986,118,0.3458092586570153,0.3075642997626473,0.3842502523069847,acoustic_mood_sad,weighted_complete_case
1987,106,0.2703124525187764,0.24007449090679328,0.3008656327491865,acoustic_mood_sad,weighted_complete_case
1988,109,0.3003482768826582,0.2638879255481222,0.33851806984646154,acoustic_mood_sad,weighted_complete_case
1989,108,0.29356058989187483,0.261907399400485,0.32921302154833665,acoustic_mood_sad,weighted_complete_case
1990,121,0.3222844655575867,0.2855191785481798,0.36046261707462185,acoustic_mood_sad,weighted_complete_case
1991,99,0.3168578777493441,0.2807437866871741,0.3518553766669865,acoustic_mood_sad,weighted_complete_case
1992,118,0.3193070527346079,0.2847139603429889,0.35498367271298303,acoustic_mood_sad,weighted_complete_case
